"speech"	"bigram"	"n"	"tf"	"idf"	"tf_idf"
"1647"	"7"	"critical role"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1648"	"7"	"democratic republic"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1649"	"7"	"grim economic"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1650"	"7"	"iloveyou virus"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1651"	"7"	"international organized"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1652"	"7"	"italian police"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1653"	"7"	"law enforcement"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1654"	"7"	"location location"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1655"	"7"	"malarial parasite"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1656"	"7"	"single night"	2	0.000743494423791822	4.21950770517611	0.00313718044994506
"1657"	"50"	"barrier reef"	3	0.00100401606425703	3.120895416508	0.00313342913304016
"1658"	"39"	"flowering plants"	2	0.000882223202470225	3.52636052461616	0.00311103707509145
"1659"	"14"	"17th century"	2	0.000733137829912023	4.21950770517611	0.00309348072226987
"1660"	"14"	"jews christians"	2	0.000733137829912023	4.21950770517611	0.00309348072226987
"1661"	"14"	"religious orthodoxy"	2	0.000733137829912023	4.21950770517611	0.00309348072226987
"1662"	"14"	"religious people"	2	0.000733137829912023	4.21950770517611	0.00309348072226987
"1663"	"14"	"religious traditions"	2	0.000733137829912023	4.21950770517611	0.00309348072226987
"1664"	"14"	"world traditions"	2	0.000733137829912023	4.21950770517611	0.00309348072226987
"1665"	"20"	"greenhouse gases"	3	0.00127334465195246	2.42774823594805	0.00309136023253148
"1666"	"41"	"entire world"	1	0.00109051254089422	2.83321334405622	0.00308965468272216
"1667"	"41"	"north pole"	1	0.00109051254089422	2.83321334405622	0.00308965468272216
"1668"	"66"	"1985 scientists"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1669"	"66"	"20 miles"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1670"	"66"	"absolute certainty"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1671"	"66"	"alarming discovery"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1672"	"66"	"avoiding millions"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1673"	"66"	"brake pedal"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1674"	"66"	"car crash"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1675"	"66"	"cataracts damage"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1676"	"66"	"cfc usage"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1677"	"66"	"cfcs chlorofluorocarbons"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1678"	"66"	"climate future"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1679"	"66"	"commercially viable"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1680"	"66"	"common tactic"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1681"	"66"	"completely ignore"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1682"	"66"	"crisis global"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1683"	"66"	"crisis helped"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1684"	"66"	"crops damage"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1685"	"66"	"current environmental"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1686"	"66"	"day refrigeration"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1687"	"66"	"delayed global"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1688"	"66"	"discovery scientists"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1689"	"66"	"earth's sunscreen"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1690"	"66"	"encouraging signs"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1691"	"66"	"environmental advocacy"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1692"	"66"	"environmental crisis"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1693"	"66"	"environmental success"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1694"	"66"	"famously inhaled"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1695"	"66"	"flammable chemicals"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1696"	"66"	"hairstyles laughs"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1697"	"66"	"harmful uv"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1698"	"66"	"healthy environment"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1699"	"66"	"helped spur"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1700"	"66"	"hole restored"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1701"	"66"	"hole scientists"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1702"	"66"	"hoo hairstyles"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1703"	"66"	"hundred percent"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1704"	"66"	"ignore risk"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1705"	"66"	"ignoring risk"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1706"	"66"	"immune systems"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1707"	"66"	"inhaled cfcs"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1708"	"66"	"led ultimately"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1709"	"66"	"lesson risk"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1710"	"66"	"limited actions"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1711"	"66"	"midgley famously"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1712"	"66"	"midgley synthesized"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1713"	"66"	"modern day"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1714"	"66"	"named thomas"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1715"	"66"	"objectively terrible"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1716"	"66"	"oppose climate"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1717"	"66"	"pennies thick"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1718"	"66"	"percent certainty"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1719"	"66"	"potent greenhouse"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1720"	"66"	"protocol applause"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1721"	"66"	"protocol ozone"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1722"	"66"	"public concern"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1723"	"66"	"questionable choices"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1724"	"66"	"radiation coming"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1725"	"66"	"rare environmental"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1726"	"66"	"refrigeration industry"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1727"	"66"	"refrigeration refrigerators"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1728"	"66"	"remaining 10"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1729"	"66"	"remarkable invention"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1730"	"66"	"risk management"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1731"	"66"	"safe alternative"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1732"	"66"	"scientific conference"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1733"	"66"	"scientist named"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1734"	"66"	"scientists discovered"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1735"	"66"	"scientists expected"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1736"	"66"	"scientists realized"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1737"	"66"	"signing statement"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1738"	"66"	"simply vanished"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1739"	"66"	"spur nations"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1740"	"66"	"stopping ozone"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1741"	"66"	"strongly trust"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1742"	"66"	"terrible quantities"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1743"	"66"	"thomas midgley"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1744"	"66"	"time cfcs"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1745"	"66"	"time literally"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1746"	"66"	"truth tonight"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1747"	"66"	"unanimous ratification"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1748"	"66"	"uncertainty ignoring"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1749"	"66"	"uv radiation"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1750"	"66"	"viable cfcs"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1751"	"66"	"words inaction"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1752"	"66"	"worth celebrating"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1753"	"66"	"worth revisiting"	1	0.000732064421669107	4.21950770517611	0.00308895146791809
"1754"	"31"	"human imagination"	3	0.000731350560702097	4.21950770517611	0.00308593932606736
"1755"	"5"	"deep ocean"	2	0.000872219799389446	3.52636052461616	0.00307576146935557
"1756"	"5"	"earth's climate"	2	0.000872219799389446	3.52636052461616	0.00307576146935557
"1757"	"5"	"energy coming"	2	0.000872219799389446	3.52636052461616	0.00307576146935557
"1758"	"5"	"global temperature"	2	0.000872219799389446	3.52636052461616	0.00307576146935557
"1759"	"5"	"greenhouse gasses"	2	0.000872219799389446	3.52636052461616	0.00307576146935557
"1760"	"5"	"york times"	2	0.000872219799389446	3.52636052461616	0.00307576146935557
"1761"	"6"	"top economists"	3	0.000868055555555556	3.52636052461616	0.00306107684428486
"1762"	"5"	"climate change"	7	0.00305276929786306	1.00063188030791	0.00305469828266696
"1763"	"33"	"supply chain"	3	0.000864553314121037	3.52636052461616	0.0030487266783425
"1764"	"43"	"15 degree"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1765"	"43"	"20 centimeters"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1766"	"43"	"2000s laughter"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1767"	"43"	"aluminum steel"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1768"	"43"	"amazing ice"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1769"	"43"	"aquifer existed"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1770"	"43"	"aquifer formed"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1771"	"43"	"articles reading"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1772"	"43"	"australia knee"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1773"	"43"	"cargo plane"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1774"	"43"	"celsius ice"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1775"	"43"	"colleague olivia"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1776"	"43"	"complex set"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1777"	"43"	"crack appears"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1778"	"43"	"cracks fill"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1779"	"43"	"cracks filled"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1780"	"43"	"degree celsius"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1781"	"43"	"drown australia"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1782"	"43"	"earth pressurized"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1783"	"43"	"engineering equations"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1784"	"43"	"environments remaining"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1785"	"43"	"experience snowfall"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1786"	"43"	"extract natural"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1787"	"43"	"flow downhill"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1788"	"43"	"flow faster"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1789"	"43"	"flow rate"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1790"	"43"	"fluids fracture"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1791"	"43"	"fly airplanes"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1792"	"43"	"force cargo"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1793"	"43"	"fracture rocks"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1794"	"43"	"funnel ice"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1795"	"43"	"future sea"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1796"	"43"	"gain ice"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1797"	"43"	"glaciers antarctica"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1798"	"43"	"glaciologist 50"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1799"	"43"	"global society"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1800"	"43"	"grand canyon"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1801"	"43"	"ground floor"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1802"	"43"	"helicopter flies"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1803"	"43"	"hidden waiting"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1804"	"43"	"hills valleys"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1805"	"43"	"holds ice"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1806"	"43"	"homework physics"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1807"	"43"	"homework requires"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1808"	"43"	"huge pools"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1809"	"43"	"ice cracks"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1810"	"43"	"ice dynamics"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1811"	"43"	"ice lies"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1812"	"43"	"ice sheet's"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1813"	"43"	"igloo insulating"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1814"	"43"	"immense powerful"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1815"	"43"	"kitchen freezer"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1816"	"43"	"knee deep"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1817"	"43"	"liquid form"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1818"	"43"	"lose mass"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1819"	"43"	"main panel"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1820"	"43"	"mass loss"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1821"	"43"	"materials fracture"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1822"	"43"	"microwave oven"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1823"	"43"	"mysteries hidden"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1824"	"43"	"nasa flying"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1825"	"43"	"negative 15"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1826"	"43"	"pass straight"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1827"	"43"	"physical environments"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1828"	"43"	"plane operated"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1829"	"43"	"plastics fracture"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1830"	"43"	"powerful machines"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1831"	"43"	"pressurized fluids"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1832"	"43"	"radar pass"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1833"	"43"	"real processes"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1834"	"43"	"recently discovered"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1835"	"43"	"remote physical"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1836"	"43"	"remote sensing"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1837"	"43"	"repurposed air"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1838"	"43"	"requires taking"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1839"	"43"	"revolutionizing glaciology"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1840"	"43"	"river downhill"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1841"	"43"	"seasonal cycle"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1842"	"43"	"sensing data"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1843"	"43"	"sheet's surface"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1844"	"43"	"sheet holds"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
"1845"	"43"	"sheet melt"	1	0.000715819613457409	4.21950770517611	0.00302040637449972
