"speech"	"word"	"n"	"total"	"tf"	"idf"	"tf_idf"
"1740"	"66"	"president"	3	1367	0.0021945866861741	2.02228312783989	0.00443807562803194
"1741"	"44"	"listen"	3	1537	0.00195185426154847	2.27359755612079	0.00443773107896056
"1742"	"26"	"restore"	4	2555	0.00156555772994129	2.83321334405622	0.00443555905136003
"1743"	"68"	"greenhouse"	5	1784	0.00280269058295964	1.58045037556085	0.00442951338441942
"1744"	"5"	"ocean"	9	2294	0.0039232781168265	1.12846525181779	0.00442728302805585
"1745"	"60"	"antidote"	2	1594	0.00125470514429109	3.52636052461616	0.00442454269086093
"1746"	"60"	"cirrus"	2	1594	0.00125470514429109	3.52636052461616	0.00442454269086093
"1747"	"60"	"commonplace"	2	1594	0.00125470514429109	3.52636052461616	0.00442454269086093
"1748"	"60"	"fellows"	2	1594	0.00125470514429109	3.52636052461616	0.00442454269086093
"1749"	"60"	"hail"	2	1594	0.00125470514429109	3.52636052461616	0.00442454269086093
"1750"	"60"	"idle"	2	1594	0.00125470514429109	3.52636052461616	0.00442454269086093
"1751"	"55"	"arteries"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1752"	"55"	"broaden"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1753"	"55"	"cameras"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1754"	"55"	"circulating"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1755"	"55"	"curiosity"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1756"	"55"	"egg"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1757"	"55"	"flier"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1758"	"55"	"giants"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1759"	"55"	"limit"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1760"	"55"	"micro"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1761"	"55"	"pollen"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1762"	"55"	"pulsing"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1763"	"55"	"scenes"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1764"	"55"	"secrets"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1765"	"55"	"survives"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1766"	"55"	"threshold"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1767"	"55"	"tongue"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1768"	"55"	"ultimate"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1769"	"55"	"unaware"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1770"	"55"	"vine"	1	797	0.00125470514429109	3.52636052461616	0.00442454269086093
"1771"	"16"	"irish"	3	2864	0.00104748603351955	4.21950770517611	0.00441987538950011
"1772"	"16"	"momentum"	3	2864	0.00104748603351955	4.21950770517611	0.00441987538950011
"1773"	"35"	"lab"	4	1937	0.00206504904491482	2.14006616349627	0.00441934158698249
"1774"	"38"	"bin"	3	2120	0.00141509433962264	3.120895416508	0.00441636143845471
"1775"	"41"	"melting"	2	918	0.00217864923747277	2.02228312783989	0.00440584559442241
"1776"	"41"	"rising"	2	918	0.00217864923747277	2.02228312783989	0.00440584559442241
"1777"	"9"	"security"	4	1943	0.00205867215645908	2.14006616349627	0.00440569462376999
"1778"	"23"	"california"	7	2632	0.00265957446808511	1.65455834771457	0.00440042113753875
"1779"	"34"	"david"	3	1936	0.0015495867768595	2.83321334405622	0.00439030993397141
"1780"	"34"	"electrons"	3	1936	0.0015495867768595	2.83321334405622	0.00439030993397141
"1781"	"34"	"wisdom"	3	1936	0.0015495867768595	2.83321334405622	0.00439030993397141
"1782"	"30"	"touch"	2	1036	0.00193050193050193	2.27359755612079	0.00438918447127566
"1783"	"68"	"satellites"	3	1784	0.00168161434977578	2.61006979274201	0.00438913081739127
"1784"	"35"	"powered"	3	1937	0.00154878678368611	2.83321334405622	0.0043880433826374
"1785"	"42"	"beaches"	2	1423	0.00140548137737175	3.120895416508	0.00438636038862684
"1786"	"42"	"exotic"	2	1423	0.00140548137737175	3.120895416508	0.00438636038862684
"1787"	"42"	"iceland"	2	1423	0.00140548137737175	3.120895416508	0.00438636038862684
"1788"	"42"	"meditation"	2	1423	0.00140548137737175	3.120895416508	0.00438636038862684
"1789"	"65"	"simple"	2	660	0.00303030303030303	1.44691898293633	0.00438460297859493
"1790"	"8"	"security"	4	1954	0.00204708290685773	2.14006616349627	0.00438089286283781
"1791"	"11"	"valley"	7	3884	0.00180226570545829	2.42774823594805	0.00437544738713604
"1792"	"56"	"rock"	2	1111	0.0018001800180018	2.42774823594805	0.0043703838630928
"1793"	"27"	"almost"	2	440	0.00454545454545455	0.961411167154625	0.00437005075979375
"1794"	"27"	"i'd"	2	440	0.00454545454545455	0.961411167154625	0.00437005075979375
"1795"	"19"	"shoot"	5	2988	0.00167336010709505	2.61006979274201	0.00436758666790831
"1796"	"24"	"devastated"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1797"	"24"	"losses"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1798"	"24"	"pets"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1799"	"24"	"planes"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1800"	"24"	"prepare"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1801"	"24"	"preparing"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1802"	"24"	"rebuilt"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1803"	"24"	"refused"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1804"	"24"	"seawater"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1805"	"24"	"win"	2	1616	0.00123762376237624	3.52636052461616	0.0043643075799705
"1806"	"18"	"group"	2	835	0.00239520958083832	1.82161243237774	0.00436314355060536
"1807"	"18"	"processes"	2	835	0.00239520958083832	1.82161243237774	0.00436314355060536
"1808"	"34"	"alloy"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1809"	"34"	"attract"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1810"	"34"	"bistro"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1811"	"34"	"david's"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1812"	"34"	"generates"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1813"	"34"	"heroult"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1814"	"34"	"heterodoxies"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1815"	"34"	"maximize"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1816"	"34"	"modules"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1817"	"34"	"proceeds"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1818"	"34"	"professionals"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1819"	"34"	"seasoned"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1820"	"34"	"shotglass"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1821"	"34"	"strive"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1822"	"34"	"volta"	2	1936	0.00103305785123967	4.21950770517611	0.00435899556319846
"1823"	"16"	"struck"	4	2864	0.00139664804469274	3.120895416508	0.00435879248115642
"1824"	"30"	"makes"	4	1036	0.00386100386100386	1.12846525181779	0.00435700869427719
"1825"	"35"	"acids"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1826"	"35"	"afterward"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1827"	"35"	"amino"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1828"	"35"	"corresponding"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1829"	"35"	"dye"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1830"	"35"	"express"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1831"	"35"	"infect"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1832"	"35"	"nanotubes"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1833"	"35"	"shells"	2	1937	0.00103252452245741	4.21950770517611	0.00435674517829232
"1834"	"27"	"ancient"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1835"	"27"	"attention"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1836"	"27"	"cycle"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1837"	"27"	"dramatic"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1838"	"27"	"forms"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1839"	"27"	"pay"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1840"	"27"	"rare"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1841"	"27"	"rich"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1842"	"27"	"stood"	1	440	0.00227272727272727	1.91692261218206	0.00435664230041377
"1843"	"55"	"movement"	2	797	0.00250941028858218	1.73460105538811	0.00435282573497643
"1844"	"55"	"perspective"	2	797	0.00250941028858218	1.73460105538811	0.00435282573497643
"1845"	"55"	"wonder"	2	797	0.00250941028858218	1.73460105538811	0.00435282573497643
"1846"	"2"	"institutions"	6	3135	0.00191387559808612	2.27359755612079	0.00435138288252783
"1847"	"8"	"corn"	3	1954	0.0015353121801433	2.83321334405622	0.00434986695607403
"1848"	"11"	"bristlecone"	4	3884	0.00102986611740474	4.21950770517611	0.00434552801768909
"1849"	"11"	"labyrinth"	4	3884	0.00102986611740474	4.21950770517611	0.00434552801768909
"1850"	"11"	"ranches"	4	3884	0.00102986611740474	4.21950770517611	0.00434552801768909
"1851"	"9"	"banqueting"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1852"	"9"	"den"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1853"	"9"	"depressing"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1854"	"9"	"distinguished"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1855"	"9"	"educated"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1856"	"9"	"enshrined"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1857"	"9"	"halls"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1858"	"9"	"honesty"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1859"	"9"	"instrumental"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1860"	"9"	"jamaican"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1861"	"9"	"neighbors"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1862"	"9"	"opium"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1863"	"9"	"parliamentary"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1864"	"9"	"piano"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1865"	"9"	"rhodes"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1866"	"9"	"sheikh"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1867"	"9"	"torture"	2	1943	0.00102933607822954	4.21950770517611	0.00434329151330531
"1868"	"61"	"rain"	1	381	0.0026246719160105	1.65455834771457	0.00434267282864717
"1869"	"61"	"york"	1	381	0.0026246719160105	1.65455834771457	0.00434267282864717
"1870"	"64"	"150"	3	1804	0.0016629711751663	2.61006979274201	0.00434047083050223
"1871"	"58"	"sorts"	6	3356	0.00178784266984505	2.42774823594805	0.00434043188786898
"1872"	"43"	"flow"	3	1398	0.00214592274678112	2.02228312783989	0.00433966336446328
"1873"	"48"	"urban"	6	2651	0.002263296869106	1.91692261218206	0.00433856494647015
"1874"	"56"	"earth"	10	1111	0.009000900090009	0.481838086892738	0.00433697647968261
"1875"	"10"	"blobs"	3	2921	0.00102704553235193	4.21950770517611	0.00433362653732568
"1876"	"10"	"brightly"	3	2921	0.00102704553235193	4.21950770517611	0.00433362653732568
"1877"	"10"	"cassini"	3	2921	0.00102704553235193	4.21950770517611	0.00433362653732568
"1878"	"10"	"fountains"	3	2921	0.00102704553235193	4.21950770517611	0.00433362653732568
"1879"	"10"	"jump"	3	2921	0.00102704553235193	4.21950770517611	0.00433362653732568
"1880"	"10"	"mechanics"	3	2921	0.00102704553235193	4.21950770517611	0.00433362653732568
"1881"	"10"	"voyager"	3	2921	0.00102704553235193	4.21950770517611	0.00433362653732568
"1882"	"57"	"project"	7	2341	0.00299017513882956	1.44691898293633	0.00432654117067675
"1883"	"22"	"laughter"	2	133	0.0150375939849624	0.287682072451781	0.00432604620228242
"1884"	"52"	"age"	7	2342	0.00298889837745517	1.44691898293633	0.00432469380040746
"1885"	"52"	"find"	21	2342	0.0089666951323655	0.481838086892738	0.00432049522832942
"1886"	"8"	"addressing"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1887"	"8"	"advocates"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1888"	"8"	"bifurcated"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1889"	"8"	"birthday"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1890"	"8"	"consolidated"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1891"	"8"	"internationally"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1892"	"8"	"obese"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1893"	"8"	"programme"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1894"	"8"	"risen"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1895"	"8"	"soda"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1896"	"8"	"soy"	2	1954	0.00102354145342886	4.21950770517611	0.00431884104931024
"1897"	"52"	"desert"	5	2342	0.00213492741246798	2.02228312783989	0.00431742768539686
"1898"	"1"	"value"	5	1831	0.00273074822501365	1.58045037556085	0.00431581205778495
"1899"	"29"	"unique"	4	2626	0.00152322924600152	2.83321334405622	0.0043156334258282
"1900"	"62"	"britain"	4	2252	0.00177619893428064	2.42774823594805	0.00431216382939263
"1901"	"23"	"stores"	4	2632	0.00151975683890578	2.83321334405622	0.00430579535570853
"1902"	"15"	"affairs"	3	2457	0.00122100122100122	3.52636052461616	0.00430569050624684
"1903"	"15"	"genome"	3	2457	0.00122100122100122	3.52636052461616	0.00430569050624684
"1904"	"7"	"market"	7	2691	0.00260126347082869	1.65455834771457	0.00430394219026458
"1905"	"7"	"europe"	8	2691	0.00297287253808993	1.44691898293633	0.00430150570921241
"1906"	"54"	"2050"	3	1493	0.00200937709310114	2.14006616349627	0.00430019992665024
"1907"	"19"	"art"	6	2988	0.00200803212851406	2.14006616349627	0.00429732161344633
"1908"	"31"	"peoples"	5	4103	0.00121862052156958	3.52636052461616	0.00429729530175014
"1909"	"24"	"communities"	4	1616	0.00247524752475248	1.73460105538811	0.00429356696878244
"1910"	"49"	"plankton"	3	2181	0.00137551581843191	3.120895416508	0.0042928410130784
"1911"	"49"	"vegetation"	3	2181	0.00137551581843191	3.120895416508	0.0042928410130784
"1912"	"65"	"24"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1913"	"65"	"challenged"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1914"	"65"	"depending"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1915"	"65"	"devices"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1916"	"65"	"differently"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1917"	"65"	"generally"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1918"	"65"	"medium"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1919"	"65"	"ph.d"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1920"	"65"	"pieces"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1921"	"65"	"sudden"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1922"	"65"	"tech"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1923"	"65"	"values"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1924"	"65"	"visible"	1	660	0.00151515151515152	2.83321334405622	0.00429274749099427
"1925"	"12"	"ding"	3	2950	0.00101694915254237	4.21950770517611	0.00429102478492485
"1926"	"12"	"einstein's"	3	2950	0.00101694915254237	4.21950770517611	0.00429102478492485
"1927"	"12"	"lisa"	3	2950	0.00101694915254237	4.21950770517611	0.00429102478492485
"1928"	"12"	"object"	3	2950	0.00101694915254237	4.21950770517611	0.00429102478492485
"1929"	"12"	"relativity"	3	2950	0.00101694915254237	4.21950770517611	0.00429102478492485
"1930"	"12"	"soundtrack"	3	2950	0.00101694915254237	4.21950770517611	0.00429102478492485
"1931"	"12"	"wobbling"	3	2950	0.00101694915254237	4.21950770517611	0.00429102478492485
"1932"	"21"	"brakes"	4	3288	0.00121654501216545	3.52636052461616	0.00428997630731893
"1933"	"21"	"leverage"	4	3288	0.00121654501216545	3.52636052461616	0.00428997630731893
"1934"	"21"	"sulfates"	4	3288	0.00121654501216545	3.52636052461616	0.00428997630731893
"1935"	"11"	"national"	12	3884	0.00308959835221421	1.38629436111989	0.00428309277379987
"1936"	"60"	"beauty"	3	1594	0.00188205771643664	2.27359755612079	0.00427904182456862
"1937"	"36"	"machines"	4	2442	0.00163800163800164	2.61006979274201	0.00427529859581
"1938"	"48"	"prosperity"	4	2651	0.001508864579404	2.83321334405622	0.00427493526074118
"1939"	"10"	"wonders"	4	2921	0.00136939404313591	3.120895416508	0.00427373559261622
"1940"	"42"	"somewhere"	3	1423	0.00210822206605762	2.02228312783989	0.00426342191392808
"1941"	"32"	"development"	8	3108	0.00257400257400257	1.65455834771457	0.00425883744585475
"1942"	"62"	"winter"	5	2252	0.0022202486678508	1.91692261218206	0.00425604487607029
"1943"	"67"	"oil"	4	1486	0.00269179004037685	1.58045037556085	0.00425424058024454
"1944"	"51"	"extinction"	8	3606	0.00221852468108708	1.91692261218206	0.00425274012685981
"1945"	"15"	"mouse"	4	2457	0.00162800162800163	2.61006979274201	0.00424919787178186
"1946"	"38"	"often"	9	2120	0.00424528301886792	1.00063188030791	0.00424796552960903
"1947"	"55"	"view"	3	797	0.00376411543287327	1.12846525181779	0.00424767346982857
"1948"	"47"	"define"	4	2670	0.00149812734082397	2.83321334405622	0.00424451437311793
"1949"	"47"	"definition"	4	2670	0.00149812734082397	2.83321334405622	0.00424451437311793
"1950"	"47"	"parks"	4	2670	0.00149812734082397	2.83321334405622	0.00424451437311793
"1951"	"45"	"beneath"	4	2018	0.00198216055500496	2.14006616349627	0.00424195473438309
"1952"	"45"	"engineers"	4	2018	0.00198216055500496	2.14006616349627	0.00424195473438309
"1953"	"53"	"events"	2	904	0.00221238938053097	1.91692261218206	0.00424097923049129
"1954"	"53"	"final"	2	904	0.00221238938053097	1.91692261218206	0.00424097923049129
"1955"	"19"	"280"	3	2988	0.00100401606425703	4.21950770517611	0.00423645351925312
"1956"	"50"	"boundary"	3	2989	0.00100368016058883	4.21950770517611	0.00423503617113694
"1957"	"50"	"holocene"	3	2989	0.00100368016058883	4.21950770517611	0.00423503617113694
"1958"	"50"	"quadruple"	3	2989	0.00100368016058883	4.21950770517611	0.00423503617113694
"1959"	"50"	"redundancy"	3	2989	0.00100368016058883	4.21950770517611	0.00423503617113694
